hhwealth	hhwealthlog	midstatus	highstatus	owner	age	agelog	church	usborn	z1ev	z1elite_avgprox	z1maj_avgprox	z1min_avgprox	turnout	opp
1.562000036239624	0.4466070830821991	0.0	1.0	1.0	40	3.6888794898986816	1.0	1.0	-0.17639943957328796	0.7959972023963928	0.8450913429260254	0.6531540155410767	1.0	0.0
0.10999999940395355	-2.1982250213623047	1.0	0.0	0.0	29	3.367295742034912	0.0	0.0	-0.23283562064170837	0.6540862917900085	0.7948703169822693	0.34400516748428345	0.0	NA
0.052000001072883606	-2.9374632835388184	1.0	0.0	0.0	38	3.6375861167907715	0.0	1.0	-0.2327660173177719	0.5449241995811462	0.5605044960975647	0.5206618309020996	1.0	1.0
0.052000001072883606	-2.9374632835388184	1.0	0.0	0.0	44	3.7841897010803223	0.0	1.0	-0.2310778945684433	0.5012593865394592	0.5772448182106018	0.38816940784454346	1.0	1.0
1.0010000467300415	0.001998049207031727	0.0	0.0	1.0	64	4.158883094787598	1.0	0.0	0.23034320771694183	1.0143210887908936	0.8953127264976501	1.1831234693527222	1.0	1.0
1.7330000400543213	0.5504308938980103	1.0	0.0	1.0	44	3.7841897010803223	0.0	1.0	-0.23347927629947662	0.32660025358200073	0.3763597011566162	0.2556769549846649	1.0	0.0
0.6000000238418579	-0.5091602802276611	0.0	0.0	0.0	44	3.7841897010803223	0.0	1.0	4.571188449859619	0.8287457227706909	0.7781296372413635	0.9623028039932251	1.0	0.20000000298023224
0.0	-6.907755374908447	1.0	0.0	0.0	49	3.891820192337036	1.0	0.0	-0.1350366622209549	1.0143210887908936	1.0459765195846558	0.9623028039932251	0.0	NA
0.0	-6.907755374908447	0.0	0.0	0.0	40	3.6888794898986816	0.0	1.0	-0.23506604135036469	-3.483156681060791	-3.457195281982422	-3.4982733726501465	0.0	NA
0.699999988079071	-0.3552474081516266	0.0	1.0	0.0	33	3.4965076446533203	0.0	1.0	-0.22267650067806244	0.6431703567504883	0.6442065238952637	0.5648257732391357	1.0	0.0
0.052000001072883606	-2.9374632835388184	1.0	0.0	0.0	35	3.5553481578826904	0.0	1.0	-0.2244715839624405	0.3484325110912323	0.3261386454105377	0.5206618309020996	0.0	NA
0.05000000074505806	-2.9759297370910645	1.0	0.0	0.0	27	3.295836925506592	0.0	1.0	-0.224508598446846	0.3484325110912323	0.3261386454105377	0.5206618309020996	1.0	1.0
0.10000000149011612	-2.2926347255706787	1.0	0.0	0.0	50	3.9120230674743652	0.0	1.0	-0.22371745109558105	0.41392982006073	0.4265810549259186	0.38816940784454346	0.0	NA
0.05299999937415123	-2.918771266937256	0.0	0.0	0.0	60	4.094344615936279	0.0	1.0	-0.22476936876773834	0.28293517231941223	0.25917693972587585	0.34400516748428345	1.0	1.0
0.05299999937415123	-2.918771266937256	1.0	0.0	0.0	24	3.178053855895996	0.0	1.0	-0.21854248642921448	0.6650025844573975	0.5939851999282837	0.6089900135993958	1.0	1.0
0.05299999937415123	-2.918771266937256	1.0	0.0	0.0	27	3.295836925506592	0.0	1.0	-0.21854248642921448	0.6650025844573975	0.5939851999282837	0.6089900135993958	1.0	1.0
0.0	-6.907755374908447	1.0	0.0	0.0	23	3.1354942321777344	0.0	1.0	-0.22256490588188171	0.5449241995811462	0.5437638163566589	0.6089900135993958	1.0	1.0
0.0	-6.907755374908447	0.0	0.0	0.0	73	4.290459632873535	1.0	1.0	4.613472938537598	1.1125673055648804	1.096197485923767	1.2714518308639526	1.0	0.0
0.0	-6.907755374908447	1.0	0.0	0.0	40	3.6888794898986816	1.0	1.0	-0.12201891094446182	1.1343995332717896	1.1464189291000366	1.050631046295166	1.0	1.0
0.9419999718666077	-0.05868902802467346	1.0	0.0	0.0	34	3.526360511779785	0.0	1.0	-0.22214549779891968	0.6540862917900085	0.6442065238952637	0.6089900135993958	1.0	0.0
0.027000000700354576	-3.5755507946014404	1.0	0.0	0.0	25	3.2188758850097656	0.0	1.0	-0.23484133183956146	-0.43753451108932495	-0.4606609344482422	-0.40678465366363525	0.0	NA
0.027000000700354576	-3.5755507946014404	1.0	0.0	0.0	26	3.25809645652771	0.0	1.0	-0.23232007026672363	0.5776730179786682	0.5772448182106018	0.4764975905418396	0.0	NA
0.027000000700354576	-3.5755507946014404	0.0	0.0	0.0	41	3.7135720252990723	0.0	1.0	-0.23506015539169312	-0.6886072754859924	-0.6950267553329468	-0.7600977420806885	1.0	1.0
11.052000045776367	2.4027018547058105	1.0	0.0	0.0	35	3.5553481578826904	0.0	1.0	-0.23389723896980286	0.19560560584068298	0.12525351345539093	0.4323333501815796	0.0	NA
11.052000045776367	2.4027018547058105	1.0	0.0	1.0	63	4.143134593963623	1.0	1.0	-0.23304900527000427	0.32660025358200073	0.27591729164123535	0.5648257732391357	1.0	0.800000011920929
0.10300000011920929	-2.263364315032959	1.0	0.0	0.0	38	3.6375861167907715	1.0	1.0	-0.127012699842453	1.2326455116271973	1.1631592512130737	1.1831234693527222	0.0	NA
0.050999999046325684	-2.9565114974975586	1.0	0.0	0.0	54	3.9889841079711914	0.0	1.0	-0.2208832949399948	0.9051593542098999	0.8785723447799683	0.7856464385986328	1.0	1.0
0.2549999952316284	-1.3625777959823608	1.0	0.0	0.0	42	3.7376697063446045	1.0	1.0	-0.21357014775276184	0.6977511048316956	0.8283510208129883	0.6089900135993958	1.0	1.0
2.075000047683716	0.730443000793457	0.0	0.0	0.0	21	3.044522523880005	1.0	1.0	0.24529807269573212	1.0907347202301025	0.9790147542953491	1.2714518308639526	0.0	NA
